timestamp,ear,mar,yaw,pitch,p_ear,p_mar,p_yaw,p_nod,brr,score
17:12:29,0.6933162520799665,0.0671389984899648,0.34709716527386014,2.1892703319178355,0.0,0.0,0.0,0.0,0.0,0.0
17:12:29,0.6900012152887818,0.06576951085657645,0.2997917077450617,2.157928284874285,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6912137296391865,0.06754922193079026,0.08895823973863512,2.469161938372199,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6878984125490967,0.06648882119665951,0.2584246194319436,2.385715552216192,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.687141831972783,0.06389154666828291,0.2225821234588964,1.9335753398169166,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.68854519432066,0.06437929833518925,0.33228703521930864,2.375050174861655,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6870755658521738,0.06501055163722055,0.16187774194762797,2.5568084294807756,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6842651605332903,0.0676338251031805,0.08257435017780772,2.436588397682327,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6859337823778788,0.06932665615820977,0.038557913902507415,2.6361105226459527,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6840190996879321,0.06903148811886198,0.15887883577846362,2.6938438745176057,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.685211227807352,0.06860089760471935,-0.01523771659189392,2.3469248758677717,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6851738983028681,0.06613053234362516,0.16210712574762684,2.6141718016310156,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6833138727850327,0.06814539371874422,0.13595625747316817,2.3741139371330937,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6851313951173857,0.06750833071248892,0.16395119361853094,2.4179217020623023,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6870591874612836,0.06351721122515959,0.08997756152728978,2.5749888375298284,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6887265836598082,0.06293791924199196,0.16616890149251973,2.3078899779313575,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6884242557584471,0.06363823910426294,0.18798075457014998,2.408023753916553,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6878208471217342,0.06397123139432474,0.135725448598652,2.2471629377632083,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6884271278913174,0.0662180791981059,0.197447575413927,2.6433902981353476,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6865382094338754,0.06622806038666208,-0.006713221286658542,2.4084727726609425,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.685622200172436,0.06597495566496799,0.033334234946571784,2.5050906807940185,0.0,0.0,0.0,0.0,0.0,0.0
17:12:30,0.6851002678692474,0.0644513910184762,0.0020703993924075454,2.5230042269704844,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6669066023672015,0.05965524481860143,-0.9186226568675008,-0.8044348307039233,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.665909751112348,0.07834487022651052,-0.6275481118529922,0.37504047104441984,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6656488841155568,0.0836398361997933,-0.5686851917539273,0.5272448368505198,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6624195039698024,0.08068211052148232,-0.5588840958783378,0.7471074627893252,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6618477116850107,0.0800082541120402,-0.430740763448182,0.8507589923260406,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6601664048600786,0.0780489847074481,-0.49190459005973286,0.5392549766228086,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6607342931535379,0.07375406961165377,-0.5055826901463044,0.5597752284469258,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6589433291168652,0.06327834352706074,-0.47462423998036585,0.6311853035908714,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6588459379365407,0.05831749837065878,-0.4712108477744774,0.6498799079727157,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6578162129955938,0.058329511161791775,-0.5276267218418506,0.27079538574086526,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6582937644706159,0.05517038927311559,-0.6329091407092892,0.14635509215650364,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6596728908413872,0.047522422444369564,-0.5333576596114191,0.026942711737478198,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6596259812263313,0.04503448166833946,-0.6231341766668717,0.24283689124945865,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6586367062678946,0.04297533965036471,-0.6867787030651614,0.6922445334755644,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6599829920259599,0.04151350417233145,-0.5015111978456732,0.6170902071556529,0.0,0.0,0.0,0.0,0.0,0.0
17:12:34,0.6570780726172092,0.03993575468707139,-0.6005120093547565,0.6165300521572126,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6556771665405352,0.04015553333246699,-0.6524670294566779,0.592299755018197,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.655724310601868,0.04005589162973963,-0.6101650956290331,0.07954116646337964,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.654299883091185,0.04116346062489339,-0.6174388968772164,0.11603257692887153,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6570640696281692,0.03851059821672778,-0.6935610864120352,0.04148516324775759,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6569822424264955,0.04074488836774635,-0.7768620454278904,-0.20090117245655434,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.657421997265041,0.040621672637060034,-0.9034202779562714,-0.08971405427005841,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6598236078897997,0.04355006600207382,-1.0899122757331037,-0.040517983847377766,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.664485727526586,0.045387913598588604,-1.0621514204803117,0.1463993051276223,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6644118972958629,0.04941095333508297,-1.1343034437530568,0.12203593956317425,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6624726791880879,0.05373124220462192,-1.1269422690307058,0.015123269373581378,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6624911724392213,0.05839854220138685,-1.1404767936261464,0.29235210570594733,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6642717083161421,0.06010929047212283,-1.1683312397775394,0.09161953912835692,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6628394776729586,0.06362452278779544,-1.1017979024525046,0.2866817874593778,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.666567925460112,0.0651330905735849,-1.0149213767034537,0.14475355580392957,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6657961610423848,0.07011605946986484,-1.0324113292716575,0.46515552900540935,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6646013712411799,0.07146491526853015,-0.9101216349302351,0.21823600759074688,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6620417999899296,0.07034106672811562,-0.9361388368009063,0.3623908438964712,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6659850857898588,0.07244485115572345,-0.8594550780846533,0.20276050311289429,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6650683416625081,0.07427254167672316,-0.8403325012700624,0.06473503766236509,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6611613746481182,0.07114114759537307,-0.8216188777918063,0.19213622133701588,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6628576848140052,0.07052575884456291,-0.7540306103922149,0.28699616034548264,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6615244932345334,0.067649456789511,-0.6705154570324449,0.6313170006921919,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6625476421583072,0.0726357944587817,-0.695809644194502,0.6509660227560244,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6559202736947244,0.07056323909747357,-0.5858384954403023,0.4799551913143287,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6493616273276599,0.07278558899502827,-0.6589415287768818,0.2551138952184408,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6390084770018394,0.0689435979290483,-0.599229582624299,0.3555977341829992,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6351991813560995,0.07069314273868836,-0.7416641806345252,0.27247638475577196,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6307892587872176,0.0691288850753986,-0.6894681848039296,0.3569052235139591,0.0,0.0,0.0,0.0,0.0,0.0
17:12:35,0.6313747615690299,0.06760111255553937,-0.7323297726094568,0.28287672268749736,0.0,0.0,0.0,0.0,0.0,0.0
